_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt,check_result
887359137,2/19/2016 19:20:12,1899601847,2/19/2016 19:18:16,false,clixsense,0.5043,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no route found later, sorry"",""result"":""yes""}","no route found later, sorry",,"inform(alternative=""next"")",is there a later time,"*=notfound, alternative=next",apologize,is there a later time,Y-L
887359137,2/19/2016 19:41:21,1899622516,2/19/2016 19:37:02,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""not found, next stop"",""result"":""yes""}","not found, next stop",,"inform(alternative=""next"")",is there a later time,"*=notfound, alternative=next",apologize,is there a later time,N-
887359138,2/19/2016 19:28:33,1899607847,2/19/2016 19:27:36,false,clixsense,0.5043,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""take bus from where to where, madam"",""result"":""yes""}","take bus from where to where, madam",,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i'd rather use the bus,N-
887359138,2/19/2016 20:43:02,1899688028,2/19/2016 20:37:27,false,clixsense,0.64,31738779,CAN,ON,Toronto,23.91.150.221,"{""text"":""Use the bus but from where and to where."",""result"":""yes""}",Use the bus but from where and to where.,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i'd rather use the bus,Y-LS
887359138,2/19/2016 20:58:20,1899698430,2/19/2016 20:56:33,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Yes you can take a bus but from where and to where?"",""result"":""yes""}",Yes you can take a bus but from where and to where?,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i'd rather use the bus,Y-
887359139,2/19/2016 17:36:59,1899345319,2/19/2016 17:34:43,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""take the subway 3:07pm 1 line from fulton street to cortlandt street"",""result"":""yes""}",take the subway 3:07pm 1 line from fulton street to cortlandt street,,"inform(vehicle=""*VEHICLE"")",i need a connection by *VEHICLE,"vehicle=subway, departure_time=3:07pm, direction=Cortlandt Street, line=1, from_stop=Fulton Street",reply,i need a connection by subway,Y-
887359139,2/19/2016 18:40:08,1899515008,2/19/2016 18:36:51,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""subway line 1, departing at 3:07pm from Fulton Street in the direction of Cortlandt Street"",""result"":""yes""}","subway line 1, departing at 3:07pm from Fulton Street in the direction of Cortlandt Street",,"inform(vehicle=""*VEHICLE"")",i need a connection by *VEHICLE,"vehicle=subway, departure_time=3:07pm, direction=Cortlandt Street, line=1, from_stop=Fulton Street",reply,i need a connection by subway,Y-
887359139,2/19/2016 19:10:51,1899595296,2/19/2016 19:06:15,false,clixsense,0.5043,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""Take the subway line 1 at 3:07pm from Cortlandt Street to Fulton Street"",""result"":""yes""}",Take the subway line 1 at 3:07pm from Cortlandt Street to Fulton Street,,"inform(vehicle=""*VEHICLE"")",i need a connection by *VEHICLE,"vehicle=subway, departure_time=3:07pm, direction=Cortlandt Street, line=1, from_stop=Fulton Street",reply,i need a connection by subway,Y-
887359140,2/19/2016 20:54:23,1899694646,2/19/2016 20:52:14,false,clixsense,0.64,31738779,CAN,ON,Toronto,23.91.150.221,"{""text"":""Take the subway J at 7:16am direction Prince Street from Dyckman Street."",""result"":""yes""}",Take the subway J at 7:16am direction Prince Street from Dyckman Street.,,"inform(vehicle=""*VEHICLE"")",looking for *VEHICLE connection,"direction=Prince Street, from_stop=Dyckman Street, vehicle=subway, line=J, departure_time=7:16am",reply,looking for subway connection,Y-
887359140,2/20/2016 00:56:46,1899899932,2/20/2016 00:48:46,false,eup_slw,0.5533,36476145,CAN,ON,Niagara Falls,173.238.144.98,"{""text"":""You can take the Dyckman Street subway to Prince Street on line J at 7:16am"",""result"":""yes""}",You can take the Dyckman Street subway to Prince Street on line J at 7:16am,,"inform(vehicle=""*VEHICLE"")",looking for *VEHICLE connection,"direction=Prince Street, from_stop=Dyckman Street, vehicle=subway, line=J, departure_time=7:16am",reply,looking for subway connection,Y-
887359140,2/20/2016 06:19:44,1900097298,2/20/2016 06:08:08,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""Take subway line J from Dyckman Street to Prince Street, departing at 7:16am"",""result"":""yes""}","Take subway line J from Dyckman Street to Prince Street, departing at 7:16am",,"inform(vehicle=""*VEHICLE"")",looking for *VEHICLE connection,"direction=Prince Street, from_stop=Dyckman Street, vehicle=subway, line=J, departure_time=7:16am",reply,looking for subway connection,Y-
887359141,2/19/2016 20:54:23,1899694645,2/19/2016 20:52:14,false,clixsense,0.64,31738779,CAN,ON,Toronto,23.91.150.221,"{""text"":""Travelling at 9:00 pm from where and to where?"",""result"":""yes""}",Travelling at 9:00 pm from where and to where?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",schedule at *NUMBER in the *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,schedule at nine in the evening,Y-
887359141,2/20/2016 00:56:46,1899899936,2/20/2016 00:48:46,false,eup_slw,0.5533,36476145,CAN,ON,Niagara Falls,173.238.144.98,"{""text"":""OK, i'll make an alert that you have plans at 9:00 pm, where "",""result"":""yes""}","OK, i'll make an alert that you have plans at 9:00 pm, from where? To where?",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",schedule at *NUMBER in the *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,schedule at nine in the evening,Y-
887359141,2/20/2016 06:19:44,1900097300,2/20/2016 06:08:08,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""OK, departure time is 9:00 pm, please state where wish to travel from and your destination"",""result"":""yes""}","OK, your departure time is 9:00 pm, please state where you wish to travel from and your destination.  ",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",schedule at *NUMBER in the *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,schedule at nine in the evening,"E- OK, your departure time is 9:00 pm, please state where wish to travel from and your destination"
887359142,2/19/2016 20:45:08,1899689212,2/19/2016 20:43:03,false,clixsense,0.64,31738779,CAN,ON,Toronto,23.91.150.221,"{""text"":""What bus do you want to use?"",""result"":""yes""}",What bus do you want to use?,,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,vehicle=bus,confirm,bus line,N-
887359142,2/19/2016 21:07:57,1899705816,2/19/2016 20:58:21,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Yes you'll take a bus"",""result"":""yes""}",Yes you'll take a bus,,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,vehicle=bus,confirm,bus line,Y-
887359142,2/20/2016 01:00:42,1899902595,2/20/2016 00:56:47,false,eup_slw,0.5533,36476145,CAN,ON,Niagara Falls,173.238.144.98,"{""text"":""OK, here are the buslines"",""result"":""yes""}","OK, here are the bus line details.",,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,vehicle=bus,confirm,bus line,N-
887359143,2/19/2016 16:27:29,1899277802,2/19/2016 16:08:43,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""Your departure is 9:00 pm, please tell me where you would like to go from and your destination"",""result"":""yes""}","Your departure time is 9:00 pm, please tell me where you would like to go from and your destination",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i would like my departure time at *NUMBER *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,i would like my departure time at nine pm,Y-L
887359143,2/19/2016 17:29:18,1899335147,2/19/2016 17:26:29,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""I confirm that the time you depart is 9:00 pm. Where are you going from? What is your destination?"",""result"":""yes""}",I confirm that the time you depart is 9:00 pm. Where are you going from? What is your destination?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i would like my departure time at *NUMBER *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,i would like my departure time at nine pm,Y-
887359143,2/19/2016 18:45:11,1899537689,2/19/2016 18:40:09,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""You would like to depart at 9:00, pm.  Where would you like to travel to and from?"",""result"":""yes""}",You would like to depart at 9:00 pm. Where would you like to travel to and from?  ,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i would like my departure time at *NUMBER *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,i would like my departure time at nine pm,"E- You would like to depart at 9:00, pm.  Where would you like to travel to and from?"
887359144,2/19/2016 19:24:46,1899605078,2/19/2016 19:22:12,false,clixsense,0.5043,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""from where, sir"",""result"":""yes""}","from where, sir",,"inform(to_stop=""*STOP"")",ok can i go to *STOP,from_stop=?,request,ok can i go to Herald Square,Y-
887359144,2/19/2016 20:28:36,1899678822,2/19/2016 20:13:08,false,clixsense,0.64,31738779,CAN,ON,Toronto,23.91.150.221,"{""text"":""From what point do you want to take it?"",""result"":""yes""}",From what point do you want to take it?,,"inform(to_stop=""*STOP"")",ok can i go to *STOP,from_stop=?,request,ok can i go to Herald Square,Y-
887359144,2/19/2016 20:56:32,1899696577,2/19/2016 20:50:37,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Where are you leaving from madam?"",""result"":""yes""}",Where are you leaving from madam?,,"inform(to_stop=""*STOP"")",ok can i go to *STOP,from_stop=?,request,ok can i go to Herald Square,Y-
887359145,2/19/2016 16:59:17,1899304866,2/19/2016 16:46:04,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""I'm sorry, I have not found a route from Bleecker Street to Bryant Park"",""result"":""yes""}","I'm sorry, I have not been able to find you a route from Bleecker Street to Bryant Park",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"*=notfound, from_stop=Bleecker Street, to_stop=Bryant Park",apologize,i would like to go from Bleecker Street to Bryant Park,Y-S
887359145,2/19/2016 17:34:42,1899341737,2/19/2016 17:31:55,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""A route from Bleecker Street to Bryant Park is not found"",""result"":""yes""}",A route from Bleecker Street to Bryant Park is not found,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"*=notfound, from_stop=Bleecker Street, to_stop=Bryant Park",apologize,i would like to go from Bleecker Street to Bryant Park,Y-S
887359145,2/19/2016 18:36:50,1899500928,2/19/2016 18:31:36,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""Sorry Ia service from Bleecker Street to Bryant Park is not found"",""result"":""yes""}",Sorry a service from Bleecker Street to Bryant Park is not found.  ,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i would like to go from *STOP to *STOP,"*=notfound, from_stop=Bleecker Street, to_stop=Bryant Park",apologize,i would like to go from Bleecker Street to Bryant Park,E- Sorry Ia service from Bleecker Street to Bryant Park is not found
887359146,2/19/2016 16:27:29,1899277803,2/19/2016 16:08:43,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""Take subway line B from Grand Central towards Franklin Street, leaving at 7:07am"",""result"":""yes""}","Take subway line B from Grand Central towards Franklin Street, leaving at 7:07am",,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,"vehicle=subway, departure_time=7:07am, line=B, from_stop=Grand Central, direction=Franklin Street",reply,i want to go to Franklin Street by ,Y-
887359146,2/19/2016 17:29:18,1899335156,2/19/2016 17:26:29,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""You can go from Grand Central subway on B line to Franklin Street at 7:07am"",""result"":""yes""}",You can go from Grand Central subway on B line to Franklin Street at 7:07am,,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,"vehicle=subway, departure_time=7:07am, line=B, from_stop=Grand Central, direction=Franklin Street",reply,i want to go to Franklin Street by ,Y-L
887359146,2/19/2016 18:45:11,1899537688,2/19/2016 18:40:09,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""subway line b, departing at 7:07am, from Grand Central in the direction of Franklin Street"",""result"":""yes""}","subway line b, departing at 7:07am, from Grand Central in the direction of Franklin Street",,"inform(to_stop=""*STREET"")",i want to go to *STOP by ,"vehicle=subway, departure_time=7:07am, line=B, from_stop=Grand Central, direction=Franklin Street",reply,i want to go to Franklin Street by ,Y-
887359147,2/19/2016 17:46:12,1899363242,2/19/2016 17:44:45,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""a public transit route from columbia university to dyckman street is not found"",""result"":""yes""}",a public transit route from columbia university to dyckman street is not found,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i'm looking for a public transit route from *STOP to *STOP,"*=notfound, to_stop=Dyckman Street, from_stop=Columbia University",apologize,i'm looking for a public transit route from Columbia University to Dyckman Street,Y-LS
887359147,2/19/2016 19:00:10,1899586855,2/19/2016 18:58:13,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""sorry a service from Columbia University to Dyckman Street is not found"",""result"":""yes""}",sorry a service from Columbia University to Dyckman Street is not found,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i'm looking for a public transit route from *STOP to *STOP,"*=notfound, to_stop=Dyckman Street, from_stop=Columbia University",apologize,i'm looking for a public transit route from Columbia University to Dyckman Street,Y-S
887359147,2/19/2016 19:18:15,1899600484,2/19/2016 19:16:21,false,clixsense,0.5043,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no route found from Columbia University to Dyckman Street"",""result"":""yes""}",no route found from Columbia University to Dyckman Street,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i'm looking for a public transit route from *STOP to *STOP,"*=notfound, to_stop=Dyckman Street, from_stop=Columbia University",apologize,i'm looking for a public transit route from Columbia University to Dyckman Street,Y-LS
887359148,2/19/2016 16:46:01,1899293195,2/19/2016 16:36:41,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""I'm sorry, I don't have enough information to find you a route from Canal Street to Times Square"",""result"":""yes""}","I'm sorry, I don't have enough information to find you a route from Canal Street to Times Square",,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"*=notfound, from_stop=Canal Street, to_stop=Times Square",apologize,Canal Street to Times Square,N-
887359148,2/19/2016 17:31:54,1899338077,2/19/2016 17:30:44,false,instagc,0.6245,20312760,GBR,K1,Oldham,78.145.179.8,"{""text"":""Canal street to times square is not found"",""result"":""yes""}",Canal street to times square is not found,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"*=notfound, from_stop=Canal Street, to_stop=Times Square",apologize,Canal Street to Times Square,Y-S
887359148,2/19/2016 18:31:34,1899484651,2/19/2016 18:28:16,false,elite,0.7417,31994588,GBR,H9,London,165.225.80.89,"{""text"":""Sorry a service from canal street to times square is not found."",""result"":""yes""}",Sorry a service from canal street to times square is not found.,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"*=notfound, from_stop=Canal Street, to_stop=Times Square",apologize,Canal Street to Times Square,Y-S
