Testing connection to the update server..
i want to go from wall street to dyckman street	i want to go from *STREET to *STREET	inform(from_street="Wall St")&inform(to_street="Dyckman St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
how long will it take	how long will it take	request(duration)	request(duration)
from times square	from *STREET	inform(from_street="Times Sq")	inform(from_street="*STREET")
is there a connection at six in the evening	is there a connection at *NUMBER in the *AMPM	inform(departure_time="6:00")&inform(ampm="evening")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
i want to go to rector street	i want to go to *STREET	inform(to_street="Rector St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from bowery to east broadway	i want to go from *STREET to *STREET	inform(from_street="Bowery")&inform(to_street="E Broadway")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
from times square	from *STREET	inform(from_street="Times Sq")	inform(from_street="*STREET")
yes	yes	affirm()	affirm()
is there a schedule for six p m	is there a schedule for *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i am travelling from bowling green and my destination is columbia university	i am travelling from *STOP and my destination is *STOP	inform(from_stop="Bowling Green")&inform(to_stop="Columbia University")	inform(from_stop="*STOP")&inform(to_stop="*STOP")
how long does the trip take	how long does the trip take	request(duration)	request(duration)
do you have a schedule	do you have a schedule	inform(task="find_connection")	inform(task="find_connection")
yes (noise)	yes (noise)	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i am travelling from wall street and i want to get to union square	i am travelling from *STREET and i want to get to *STREET	inform(from_street="Wall St")&inform(to_street="Union Sq")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
what is the duration of the journey and the arrival time at my destination	what is the duration of the journey and the arrival time at my destination	request(to_stop)&request(arrival_time)&request(duration)	request(to_stop="*STOP")&request(arrival_time="*ARRIVAL_TIME")&request(duration)
is there an alternative	is there an alternative	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i'm going from chambers street and heading to city hall	i'm going from *STREET and heading to *STOP	inform(from_street="Chambers St")&inform(to_stop="City Hall")	inform(from_street="*STREET")&inform(to_stop="*STOP")
how long will the journey take and when will i get there	how long will the journey take and when will i get there	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
is there a bus option	is there a *VEHICLE option	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from chambers street to east broadway	i want to go from *STREET to *STREET	inform(from_street="Chambers St")&inform(to_street="E Broadway")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
how long will it take to reach the destination	how long will it take to reach the destination	request(duration)	request(duration)
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
chester place	*STREET	inform(street="Chester Pl")	inform(street="*STREET")
yes	yes	affirm()	affirm()
no	no	negate()	negate()
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
is there a bus option	is there a *VEHICLE option	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from herald square to park place	i want to go from *STREET to *STREET	inform(from_street="Herald Sq")&inform(to_street="Park Pl")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
no from herald square	no from *STREET	inform(from_street="Herald Sq")&negate()	inform(from_street="*STREET")&negate()
how much time is needed for the journey and	how much time is needed for the journey and	request(duration)	request(duration)
what is the arrival time	what is the arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
yes i'd like details on a trip from rector street to washington square	yes i'd like details on a trip from *STREET to *STOP	inform(from_street="Rector St")&inform(to_stop="Washington Square")&affirm()	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()
i want to arrive in washington square	i want to arrive in *STOP	inform(to_stop="Washington Square")	inform(to_stop="*STOP")
is there any other connection from rector street to washington square	is there any other connection from *STREET to *STOP	inform(from_street="Rector St")&inform(to_stop="Washington Square")&inform(task="find_connection")&inform(alternative="next")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")&inform(alternative="next")
i want to depart from rector street	i want to depart from *STREET	confirm(from_street="Rector St")	confirm(from_street="*STREET")
i want to go from rector street to	i want to go from *STREET to	inform(from_street="Rector St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
washington square	*STOP	inform(stop="Washington Square")	inform(stop="*STOP")
i want to go from rector street	i want to go from *STREET	inform(from_street="Rector St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
i want to arrive	i want to arrive	null()	null()
arrive at washington square	arrive at *STOP	inform(stop="Washington Square")	inform(stop="*STOP")
i want to go to washington square	i want to go to *STOP	inform(to_stop="Washington Square")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
hell- hello alex	hell- hello *CITY	inform(city="Alex")&hello()	inform(city="*CITY")&hello()
i want to depart from rector street	i want to depart from *STREET	confirm(from_street="Rector St")	confirm(from_street="*STREET")
i want to go from rector street	i want to go from *STREET	inform(from_street="Rector St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
i want to arrive in washington square	i want to arrive in *STOP	inform(to_stop="Washington Square")	inform(to_stop="*STOP")
no	no	negate()	negate()
yeah	yeah	affirm()	affirm()
no	no	negate()	negate()
i want to arrive at washington square	i want to arrive at *STOP	inform(to_stop="Washington Square")	inform(to_stop="*STOP")
i want to know about a trip going from rector street	i want to know about a trip going from *STREET	inform(from_street="Rector St")	inform(from_street="*STREET")
to washington square	to *STOP	inform(to_stop="Washington Square")	inform(to_stop="*STOP")
washington square	*STOP	inform(stop="Washington Square")	inform(stop="*STOP")
rector street	*STREET	inform(street="Rector St")	inform(street="*STREET")
(unint)	(unint)	null()	null()
route	route	null()	null()
yes	yes	affirm()	affirm()
yes	yes	affirm()	affirm()
okay	okay	ack()	ack()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
information (cough) to get from world trade center to cortlandt street	information (cough) to get from *STREET to *STREET	inform(from_street="World Trade Ctr")&inform(to_street="Cortlandt St")	inform(from_street="*STREET")&inform(to_street="*STREET")
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
i want to travel to cortlandt	i want to travel to *STOP	inform(to_stop="Cortlandt")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
no	no	negate()	negate()
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
no i want to go from the world trade center	no i want to go from the *STREET	inform(from_street="World Trade Ctr")&negate()&inform(task="find_connection")	inform(from_street="*STREET")&negate()&inform(task="find_connection")
i want to go from world trade center	i want to go from *STREET	inform(from_street="World Trade Ctr")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
and i want to go to cortlandt street	and i want to go to *STREET	inform(to_street="Cortlandt St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
none	none	null()	null()
yes i want to depart from world trade center yes	yes i want to depart from *STREET yes	confirm(from_street="World Trade Ctr")&affirm()	confirm(from_street="*STREET")&affirm()
yes and how long will it take to get there	yes and how long will it take to get there	affirm()&request(duration)	affirm()&request(duration)
i'm saying i want to go to cortlandt street and i know i want to know how long it will take	i'm saying i want to go to *STREET and i know i want to know how long it will take	inform(to_street="Cortlandt St")&inform(task="find_connection")&request(duration)	inform(to_street="*STREET")&inform(task="find_connection")&request(duration)
yes	yes	affirm()	affirm()
yes	yes	affirm()	affirm()
i want to go from the world trade center to cortlandt street and i need to know how long it will take to reach that destination	i want to go from the *STREET to *STREET and i need to know how long it will take to reach that destination	inform(from_street="World Trade Ctr")&inform(to_street="Cortlandt St")&inform(task="find_connection")&request(duration)	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")&request(duration)
yes	yes	affirm()	affirm()
i want to depart from world trade centre	i want to depart from world *CITY *CITY	confirm(from_city="Trade")&inform(to_city="Centre")	confirm(from_city="*CITY")&inform(to_city="*CITY")
i want to go to cortlandt street	i want to go to *STREET	inform(to_street="Cortlandt St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
i am def-	i am def-	null()	null()
destination is cortlandt street	destination is *STREET	inform(to_street="Cortlandt St")	inform(to_street="*STREET")
no fort worth is incorrect i want to go from the world trade center to cortlandt street	no *CITY is incorrect i want to go from the *STREET to *STREET	inform(from_street="World Trade Ctr")&inform(to_street="Cortlandt St")&inform(city="Fort Worth")&negate()&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(city="*CITY")&negate()&inform(task="find_connection")
no that is incorrect	no that is incorrect	negate()	negate()
no	no	negate()	negate()
no	no	negate()	negate()
my destination is cortlandt street c o r t l a n d t st-	my destination is *STREET c o r t l a n d t st-	inform(to_street="Cortlandt St")	inform(to_street="*STREET")
cortlandt street	*STREET	inform(street="Cortlandt St")	inform(street="*STREET")
(sil)	(sil)	silence()	silence()
i am traveling to cortlandt street	i am traveling to *STREET	inform(to_street="Cortlandt St")	inform(to_street="*STREET")
i want to depart from world trade center	i want to depart from *STREET	confirm(from_street="World Trade Ctr")	confirm(from_street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
then i would like to go to prince str-	then i would like to go to prince str-	inform(task="find_connection")	inform(task="find_connection")
none	none	null()	null()
none	none	null()	null()
i want to take a bus	i want to take a *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
to prince street	to *STREET	inform(to_street="Prince St")	inform(to_street="*STREET")
i want to arrive at prince street	i want to arrive at *STREET	inform(to_street="Prince St")	inform(to_street="*STREET")
three	*NUMBER	null()	null()
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
i want to go to prince s-	i want to go to prince s-	inform(task="find_connection")	inform(task="find_connection")
street	street	null()	null()
i want to arrive at prince street	i want to arrive at *STREET	inform(to_street="Prince St")	inform(to_street="*STREET")
yes	yes	affirm()	affirm()
i want to go to prince street by (unint)	i want to go to *STREET by (unint)	inform(to_street="Prince St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
no i want to arrive at prince street	no i want to arrive at *STREET	inform(to_street="Prince St")&negate()	inform(to_street="*STREET")&negate()
no thank you goodbye	no thank you goodbye	bye()&negate()&thankyou()	bye()&negate()&thankyou()
yes i'm looking for transportation from astor place to	yes i'm looking for transportation from *STREET to	inform(from_street="Astor Pl")&affirm()	inform(from_street="*STREET")&affirm()
the world trade center	the *STREET	inform(street="World Trade Ctr")	inform(street="*STREET")
i want to depart from astor place	i want to depart from *STREET	confirm(from_street="Astor Pl")	confirm(from_street="*STREET")
and arrive at the world trade center	and arrive at the *STREET	inform(street="World Trade Ctr")	inform(street="*STREET")
kirkland is incorrect i want to depart from	*CITY is incorrect i want to depart from	inform(city="Kirkland")	inform(city="*CITY")
-om astor place	-om *STREET	inform(street="Astor Pl")	inform(street="*STREET")
i want to arrive at world trade center	i want to arrive at *STREET	inform(to_street="World Trade Ctr")	inform(to_street="*STREET")
no i want to arrive at the world trade center	no i want to arrive at the *STREET	inform(to_street="World Trade Ctr")&negate()	inform(to_street="*STREET")&negate()
i want to go to the world trade center	i want to go to the *STREET	inform(to_street="World Trade Ctr")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
i want to go to the world trade center	i want to go to the *STREET	inform(to_street="World Trade Ctr")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
i want to go to the world trade center	i want to go to the *STREET	inform(to_street="World Trade Ctr")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
no	no	negate()	negate()
yes i want to go to the world trade center and depart from astor place	yes i want to go to the *STREET and depart from *STREET	inform(to_street="World Trade Ctr")&confirm(from_street="Astor Pl")&affirm()&inform(task="find_connection")	inform(to_street="*STREET")&confirm(from_street="*STREET")&affirm()&inform(task="find_connection")
world trade center	*STREET	inform(street="World Trade Ctr")	inform(street="*STREET")
world trade center	*STREET	inform(street="World Trade Ctr")	inform(street="*STREET")
i want to go to world trade center	i want to go to *STREET	inform(to_street="World Trade Ctr")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
astor place	*STREET	inform(street="Astor Pl")	inform(street="*STREET")
yes correct	yes correct	affirm()&ack()	affirm()&ack()
then i would like to get a six o'clock travel to columbia university	then i would like to get a *NUMBER o'clock travel to *STOP	inform(to_stop="Columbia University")&inform(arrival_time="6:00")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(arrival_time="*ARRIVAL_TIME")&inform(task="find_connection")
correct	correct	affirm()&ack()	affirm()&ack()
that is correct	that is correct	affirm()&ack()	affirm()&ack()
yes	yes	affirm()	affirm()
no i want to arrive at columbia university	no i want to arrive at *STOP	inform(to_stop="Columbia University")&negate()	inform(to_stop="*STOP")&negate()
ok thank you goodbye	ok thank you goodbye	bye()&thankyou()&ack()	bye()&thankyou()&ack()
yes i'd like public transit from bowling green to grand central	yes i'd like public transit from *STOP to *STOP	inform(from_stop="Bowling Green")&inform(to_stop="Grand Central")&affirm()	inform(from_stop="*STOP")&inform(to_stop="*STOP")&affirm()
grand central	*STOP	inform(stop="Grand Central")	inform(stop="*STOP")
i want to arrive at grand central	i want to arrive at *STOP	inform(to_stop="Grand Central")	inform(to_stop="*STOP")
no i want to go to grand central	no i want to go to *STOP	inform(to_stop="Grand Central")&negate()&inform(task="find_connection")	inform(to_stop="*STOP")&negate()&inform(task="find_connection")
(unint)	(unint)	null()	null()
i would like to know how long that would take	i would like to know how long that would take	request(duration)	request(duration)
i want to travel today	i want to travel *DATE_REL	inform(date_rel="today")&inform(task="find_connection")	inform(date_rel="*DATE_REL")&inform(task="find_connection")
i'm heading to grand central	i'm heading to *STOP	inform(to_stop="Grand Central")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
yes i would like	yes i would like	affirm()	affirm()
uh (unint)	uh (unint)	null()	null()
to herald square	to *STREET	inform(to_street="Herald Sq")	inform(to_street="*STREET")
i want to change my mind and go to herald square at six o'clock	i want to change my mind and go to *STREET at *NUMBER o'clock	inform(to_street="Herald Sq")&inform(time="6:00")	inform(to_street="*STREET")&inform(time="*TIME")
(unint)	(unint)	null()	null()
okay thank you goodbye	okay thank you goodbye	bye()&thankyou()&ack()	bye()&thankyou()&ack()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
hello alex	hello *CITY	inform(city="Alex")&hello()	inform(city="*CITY")&hello()
hello	hello	hello()	hello()
yes i would like to go from bowling green to gra-	yes i would like to go from *STOP to gra-	inform(from_stop="Bowling Green")&affirm()&inform(task="find_connection")	inform(from_stop="*STOP")&affirm()&inform(task="find_connection")
grand central	*STOP	inform(stop="Grand Central")	inform(stop="*STOP")
i am traveling to grand central	i am traveling to *STOP	inform(to_stop="Grand Central")	inform(to_stop="*STOP")
search for transit schedule	search for transit schedule	inform(task="find_connection")	inform(task="find_connection")
grand central	*STOP	inform(stop="Grand Central")	inform(stop="*STOP")
search for a transit schedule	search for a transit schedule	inform(task="find_connection")	inform(task="find_connection")
grand central	*STOP	inform(stop="Grand Central")	inform(stop="*STOP")
yes i need a ride from astor place to city hall	yes i need a ride from *STREET to *STOP	inform(from_street="Astor Pl")&inform(to_stop="City Hall")&affirm()	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()
yes	yes	affirm()	affirm()
and i'd like to know how	and i'd like to know how	null()	null()
yes i would like to ride from astor place to city hall	yes i would like to ride from *STREET to *STOP	inform(from_street="Astor Pl")&inform(to_stop="City Hall")&affirm()	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()
yes	yes	affirm()	affirm()
yes i would like to go from delancey street to columbia university	yes i would like to go from *STREET to *STOP	inform(from_street="Delancey St")&inform(to_stop="Columbia University")&affirm()&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()&inform(task="find_connection")
yes i would like to go from delancey street to columbia university	yes i would like to go from *STREET to *STOP	inform(from_street="Delancey St")&inform(to_stop="Columbia University")&affirm()&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()&inform(task="find_connection")
from delancey street (noise)	from *STREET (noise)	inform(from_street="Delancey St")	inform(from_street="*STREET")
yes i would like to travel from delancey street to columbia university	yes i would like to travel from *STREET to *STOP	inform(from_street="Delancey St")&inform(to_stop="Columbia University")&affirm()	inform(from_street="*STREET")&inform(to_stop="*STOP")&affirm()
no i would like to travel to columbia university	no i would like to travel to *STOP	inform(to_stop="Columbia University")&negate()	inform(to_stop="*STOP")&negate()
yes i would like to travel from essex street to delancey street (noise)	yes i would like to travel from *STREET to *STREET (noise)	inform(from_street="Essex St")&inform(to_street="Delancey St")&affirm()	inform(from_street="*STREET")&inform(to_street="*STREET")&affirm()
(noise)	(noise)	null()	null()
(noise) delancey street	(noise) *STREET	inform(street="Delancey St")	inform(street="*STREET")
(noise) delancey street	(noise) *STREET	inform(street="Delancey St")	inform(street="*STREET")
delancey street	*STREET	inform(street="Delancey St")	inform(street="*STREET")
delancey street (noise)	*STREET (noise)	inform(street="Delancey St")	inform(street="*STREET")
delancey street	*STREET	inform(street="Delancey St")	inform(street="*STREET")
delancey street	*STREET	inform(street="Delancey St")	inform(street="*STREET")
lincoln center	*STOP	inform(stop="Lincoln Center")	inform(stop="*STOP")
(noise) yes i like to travel to delancey street	(noise) yes i like to travel to *STREET	inform(to_street="Delancey St")&affirm()	inform(to_street="*STREET")&affirm()
how long will it take to get to bryant park from dyckman street	how long will it take to get to *STREET from *STREET	inform(to_street="Bryant Park")&inform(from_street="Dyckman St")&request(duration)	inform(to_street="*STREET")&inform(from_street="*STREET")&request(duration)
starting from inwood	starting from *STOP	inform(from_stop="Inwood")	inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
port authority bus terminal	*STOP	inform(stop="Port Authority Bus Terminal")	inform(stop="*STOP")
how long will it take	how long will it take	request(duration)	request(duration)
what time will i be at my destination	what time will i be at my destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what about six in the evening	what about *NUMBER in the *AMPM	inform(time="6:00")&inform(ampm="evening")	inform(time="*TIME")&inform(ampm="*AMPM")
i prefer to take the bus	i prefer to take the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from franklin street to chambers street	i need to go from *STREET to *STREET	inform(from_street="Franklin St")&inform(to_street="Chambers St")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long will the ride take	how long will the ride take	request(duration)	request(duration)
i want to go at ten a m by bus	i want to go at *NUMBER *AMPM by *VEHICLE	inform(departure_time="10:00")&inform(ampm="am")&inform(vehicle="bus")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")&inform(task="find_connection")
i want to go to bryant park	i want to go to *STREET	inform(to_street="Bryant Park")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from world trade center to bleecker street	i need to go from *STREET to *STREET	inform(from_street="World Trade Ctr")&inform(to_street="Bleecker St")	inform(from_street="*STREET")&inform(to_street="*STREET")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
i want to leave at ten a m by bus	i want to leave at *NUMBER *AMPM by *VEHICLE	inform(departure_time="10:00")&inform(ampm="am")&inform(vehicle="bus")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")
change destination to cortlandt street	change destination to *STREET	inform(to_street="Cortlandt St")	inform(to_street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from houston street to grand street	i need to go from *STREET to *STREET	inform(from_street="Houston St")&inform(to_street="Grand St")	inform(from_street="*STREET")&inform(to_street="*STREET")
no	no	negate()	negate()
yes	yes	affirm()	affirm()
i need to go from houston street to graham street	i need to go from *STREET to *STREET	inform(from_street="Houston St")&inform(to_street="Graham St")	inform(from_street="*STREET")&inform(to_street="*STREET")
no	no	negate()	negate()
i need to go from houston street to grand street	i need to go from *STREET to *STREET	inform(from_street="Houston St")&inform(to_street="Grand St")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long is the trip	how long is the trip	request(duration)&request(distance)	request(duration)&request(distance)
what time will i get there	what time will i get there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
i want to leave at ten a m	i want to leave at *NUMBER *AMPM	inform(departure_time="10:00")&inform(ampm="am")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")
i need a connection at six p m	i need a connection at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need to go from port authority bus terminal to east broadway	i need to go from *STOP to *STREET	inform(to_street="E Broadway")&inform(from_stop="Port Authority Bus Terminal")	inform(to_street="*STREET")&inform(from_stop="*STOP")
yes	yes	affirm()	affirm()
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
no	no	negate()	negate()
port authority bus terminal	*STOP	inform(stop="Port Authority Bus Terminal")	inform(stop="*STOP")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
i want to leave at six p m	i want to leave at *NUMBER *AMPM	inform(departure_time="6:00")&inform(ampm="pm")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")
change the destination to lincoln center	change the destination to *STOP	inform(to_stop="Lincoln Center")	inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from bowery to prince street	i want to go from *STREET to *STREET	inform(from_street="Bowery")&inform(to_street="Prince St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
no	no	negate()	negate()
prince street	*STREET	inform(street="Prince St")	inform(street="*STREET")
prince street	*STREET	inform(street="Prince St")	inform(street="*STREET")
(unint)	(unint)	null()	null()
how long is the t-	how long is the t-	request(distance)	request(distance)
i wanna leave at six p m by bus	i wanna leave at *NUMBER *AMPM by *VEHICLE	inform(time="6:00")&inform(ampm="pm")&inform(vehicle="bus")	inform(time="*TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")
change my destination to penn station	change my destination to *STOP	inform(to_stop="Penn Station")	inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
herald square to marble hill	*STREET to *STOP	inform(from_street="Herald Sq")&inform(to_stop="Marble Hill")	inform(from_street="*STREET")&inform(to_stop="*STOP")
yes	yes	affirm()	affirm()
connection from herald square to marble hill	connection from *STREET to *STOP	inform(from_street="Herald Sq")&inform(to_stop="Marble Hill")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
um can i change from	um can i change from	null()	null()
six o'clock from	*NUMBER o'clock from	inform(time="6:00")	inform(time="*TIME")
six o'clock	*NUMBER o'clock	inform(time="6:00")	inform(time="*TIME")
no	no	negate()	negate()
herald square to bower- bowery	*STREET to bower- *STREET	inform(from_street="Herald Sq")&inform(to_street="Bowery")	inform(from_street="*STREET")&inform(to_street="*STREET")
my destination is bowery	my destination is *STREET	inform(to_street="Bowery")	inform(to_street="*STREET")
no	no	negate()	negate()
no	no	negate()	negate()
bowery	*STREET	inform(street="Bowery")	inform(street="*STREET")
no bowery	no *STREET	inform(street="Bowery")&negate()	inform(street="*STREET")&negate()
goodbye	goodbye	bye()	bye()
(unint)	(unint)	null()	null()
canal street to inwood	*STREET to *STOP	inform(from_street="Canal St")&inform(to_stop="Inwood")	inform(from_street="*STREET")&inform(to_stop="*STOP")
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
when will i get there	when will i get there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
prefer to use the bus	prefer to use the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
use bus	use *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
no	no	negate()	negate()
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
i want to go to marble hill	i want to go to *STOP	inform(to_stop="Marble Hill")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint)	(unint)	null()	null()
union square to grand central	*STREET to *STOP	inform(from_street="Union Sq")&inform(to_stop="Grand Central")	inform(from_street="*STREET")&inform(to_stop="*STOP")
duration of journey	duration of journey	null()	null()
how long will it take	how long will it take	request(duration)	request(duration)
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
what about later options	what about later options	inform(alternative="next")	inform(alternative="next")
six p m	*NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
i want to go to grand street	i want to go to *STREET	inform(to_street="Grand St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
union square to grand street	*STREET to *STREET	inform(from_street="Union Sq")&inform(to_street="Grand St")	inform(from_street="*STREET")&inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint)	(unint)	null()	null()
bowling green	*STOP	inform(stop="Bowling Green")	inform(stop="*STOP")
bowling green	*STOP	inform(stop="Bowling Green")	inform(stop="*STOP")
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
bowling green	*STOP	inform(stop="Bowling Green")	inform(stop="*STOP")
correct	correct	affirm()&ack()	affirm()&ack()
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
right	right	ack()	ack()
true	*CITY	inform(city="True")	inform(city="*CITY")
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
houston	*CITY	inform(city="Houston")	inform(city="*CITY")
street	street	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
east broadway	*STREET	inform(street="E Broadway")	inform(street="*STREET")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus	*CITY	inform(city="Columbus")	inform(city="*CITY")
c o l u m b u s	c o l u m b u s	null()	null()
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
goodbye	goodbye	bye()	bye()
